"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","name","entrez"
"ENSG00000121067",646.0442,0.1848704,0.07860898,2.351772,0.01868423,0.0350074,"SPOP","speckle type BTB/POZ protein","8405"
"ENSG00000121073",813.2292,0.2767471,0.06932336,3.992119,6.548559e-05,0.0001735527,"SLC35B1","solute carrier family 35 member B1","10237"
"ENSG00000121104",42.00591,-0.03103991,0.2804928,-0.110662,0.9118843,0.940718,"FAM117A","family with sequence similarity 117 member A","81558"
"ENSG00000136504",563.8529,-0.1416421,0.08123999,-1.743502,0.08124603,0.1323976,"KAT7","lysine acetyltransferase 7","11143"
"ENSG00000176358",0.7521897,1.688983,2.040258,0.8278284,0.4077677,0.5225809,"TAC4","tachykinin precursor 4","255061"
"ENSG00000108813",0.1358187,0.7859552,4.080473,0.1926138,0.8472615,NA,"DLX4","distal-less homeobox 4","1748"
"ENSG00000064195",0.3031157,-0.1758138,3.100128,-0.05671178,0.9547748,NA,"DLX3","distal-less homeobox 3","1747"
"ENSG00000005884",6978.658,-0.003670575,0.04405807,-0.08331219,0.9336033,0.9551854,"ITGA3","integrin subunit alpha 3","3675"
"ENSG00000005882",332.0256,0.3459005,0.1023649,3.379093,0.0007272527,0.001703202,"PDK2","pyruvate dehydrogenase kinase 2","5164"
"ENSG00000167100",565.576,1.161491,0.09454464,12.2851,1.08904e-34,1.267794e-33,"SAMD14","sterile alpha motif domain containing 14","201191"
"ENSG00000108819",1974.056,0.3176254,0.05165177,6.149362,7.77952e-10,3.167253e-09,"PPP1R9B","protein phosphatase 1 regulatory subunit 9B","84687"
"ENSG00000108823",3.152232,-0.1250847,0.9908675,-0.1262376,0.8995439,0.9311988,"SGCA","sarcoglycan alpha","6442"
"ENSG00000108821",394000.3,0.2968009,0.04472212,6.636558,3.210929e-11,1.436633e-10,"COL1A1","collagen type I alpha 1 chain","1277"
"ENSG00000167105",21.83069,0.3309704,0.3880604,0.8528836,0.3937238,0.5081175,"TMEM92","transmembrane protein 92","162461"
"ENSG00000015532",1423.689,0.08522673,0.0611887,1.392851,0.1636649,0.2443864,"XYLT2","xylosyltransferase 2","64132"
"ENSG00000108826",503.1317,-0.1344199,0.08488712,-1.583513,0.1133045,0.1773829,"MRPL27","mitochondrial ribosomal protein L27","51264"
"ENSG00000154920",32.4813,-2.398878,0.3669904,-6.536624,6.292304e-11,2.759999e-10,"EME1","essential meiotic structure-specific endonuclease 1","146956"
"ENSG00000108829",3850.575,-1.475176,0.05134577,-28.73024,1.599437e-181,2.203038e-179,"LRRC59","leucine rich repeat containing 59","55379"
"ENSG00000167107",161.7707,-0.6352025,0.1438172,-4.416735,1.002028e-05,2.905349e-05,"ACSF2","acyl-CoA synthetase family member 2","80221"
"ENSG00000136457",1.458859,0.8108782,1.45762,0.5563029,0.5780038,0.6841166,"CHAD","chondroadherin","1101"
"ENSG00000136444",389.755,0.1173566,0.09437679,1.24349,0.2136875,0.3073113,"RSAD1","radical S-adenosyl methionine domain containing 1","55316"
"ENSG00000136449",2.436109,-0.2060552,1.132852,-0.1818906,0.8556686,0.9023859,"MYCBPAP","MYCBP associated protein","84073"
"ENSG00000049283",0.1581924,0.7859552,4.080473,0.1926138,0.8472615,NA,"EPN3","epsin 3","55040"
"ENSG00000006282",514.3116,0.02479637,0.08631483,0.2872783,0.7738993,0.8423106,"SPATA20","spermatogenesis associated 20","64847"
"ENSG00000006283",8.190266,0.7784347,0.644657,1.207518,0.2272329,0.3228534,"CACNA1G","calcium voltage-gated channel subunit alpha1 G","8913"
"ENSG00000108846",220.7348,-0.7969729,0.1345006,-5.925421,3.11499e-09,1.217092e-08,"ABCC3","ATP binding cassette subfamily C member 3","8714"
"ENSG00000154945",769.2733,-0.2523146,0.07058591,-3.574575,0.0003507971,0.0008554016,"ANKRD40","ankyrin repeat domain 40","91369"
"ENSG00000108848",1154.647,0.2909685,0.06267165,4.642745,3.438105e-06,1.046701e-05,"LUC7L3","LUC7 like 3 pre-mRNA splicing factor","51747"
"ENSG00000141232",357.4744,-0.2778172,0.1055794,-2.631358,0.008504452,0.01697205,"TOB1","transducer of ERBB2, 1","10140"
"ENSG00000008294",1895.871,-0.1263512,0.06169139,-2.048117,0.04054856,0.07086501,"SPAG9","sperm associated antigen 9","9043"
"ENSG00000239672",582.9208,-0.7390323,0.08244656,-8.963774,3.137522e-19,2.094239e-18,"NME1","NME/NM23 nucleoside diphosphate kinase 1","4830"
"ENSG00000011052",0.9617463,-0.1721011,1.82539,-0.09428183,0.9248853,0.949165,"NME1-NME2","NME1-NME2 readthrough","654364"
"ENSG00000243678",39.68217,-0.1330173,0.2880811,-0.4617358,0.6442708,0.7393913,"NME2","NME/NM23 nucleoside diphosphate kinase 2","4831"
"ENSG00000011258",154.8408,0.4124833,0.1467822,2.810172,0.004951503,0.0102869,"MBTD1","mbt domain containing 1","54799"
"ENSG00000011260",542.2877,0.2558315,0.08343182,3.066354,0.002166866,0.004754395,"UTP18","UTP18 small subunit processome component","51096"
"ENSG00000141198",79.38756,-1.372484,0.2093435,-6.556135,5.522012e-11,2.436629e-10,"TOM1L1","target of myb1 like 1 membrane trafficking protein","10040"
"ENSG00000166260",489.9216,-0.06639372,0.08860135,-0.7493534,0.4536442,0.5679416,"COX11","cytochrome c oxidase copper chaperone COX11","1353"
"ENSG00000166263",206.3377,-0.1321489,0.1301668,-1.015227,0.3099977,0.4174658,"STXBP4","syntaxin binding protein 4","252983"
"ENSG00000108960",340.2189,1.277054,0.1185684,10.77061,4.738687e-27,4.284587e-26,"MMD","monocyte to macrophage differentiation associated","23531"
"ENSG00000166292",8.2558,0.214921,0.6333471,0.3393415,0.7343525,0.812651,"TMEM100","transmembrane protein 100","55273"
"ENSG00000141179",151.0092,0.4060376,0.1466749,2.768283,0.00563525,0.01159301,"PCTP","phosphatidylcholine transfer protein","58488"
"ENSG00000153930",0.2079749,-1.137599,3.812946,-0.2983518,0.7654347,NA,"ANKFN1","ankyrin repeat and fibronectin type III domain containing 1","162282"
"ENSG00000183691",73.84669,-1.409736,0.2204052,-6.39611,1.593854e-10,6.808759e-10,"NOG","noggin","9241"
"ENSG00000214226",31.17018,0.1505916,0.3134006,0.4805084,0.630866,0.7282605,"C17orf67","chromosome 17 open reading frame 67","339210"
"ENSG00000153933",134.3473,0.6558762,0.1656192,3.960146,7.490404e-05,0.0001972018,"DGKE","diacylglycerol kinase epsilon","8526"
"ENSG00000121060",832.601,-1.162407,0.07329382,-15.85955,1.207642e-56,2.444811e-55,"TRIM25","tripartite motif containing 25","7706"
"ENSG00000121058",277.1569,-0.09588794,0.1117675,-0.8579232,0.3909349,0.5050932,"COIL","coilin","8161"
"ENSG00000121064",637.613,0.6063135,0.07860056,7.713858,1.220706e-14,6.606967e-14,"SCPEP1","serine carboxypeptidase 1","59342"
"ENSG00000121057",191.1757,-0.11672,0.1306024,-0.8937051,0.3714797,0.4848878,"AKAP1","A-kinase anchoring protein 1","8165"
"ENSG00000153944",588.1874,0.1931205,0.08817341,2.190235,0.02850717,0.05141826,"MSI2","musashi RNA binding protein 2","124540"
"ENSG00000181610",504.1766,-0.2164794,0.0921245,-2.349857,0.01878063,0.03517459,"MRPS23","mitochondrial ribosomal protein S23","51649"
"ENSG00000180891",638.798,-0.6832843,0.08346107,-8.186862,2.681252e-16,1.569352e-15,"CUEDC1","CUE domain containing 1","404093"
"ENSG00000136451",724.2638,-0.6827454,0.07624885,-8.954173,3.422913e-19,2.280601e-18,"VEZF1","vascular endothelial zinc finger 1","7716"
"ENSG00000136450",2148.988,-0.6744637,0.05586374,-12.07337,1.460275e-33,1.632893e-32,"SRSF1","serine and arginine rich splicing factor 1","6426"
"ENSG00000264364",1554.912,-0.1988956,0.05753934,-3.456689,0.0005468553,0.001299509,"DYNLL2","dynein light chain LC8-type 2","140735"
"ENSG00000121053",0.1358187,0.7859552,4.080473,0.1926138,0.8472615,NA,"EPX","eosinophil peroxidase","8288"
"ENSG00000011143",72.09205,-0.5824023,0.2140427,-2.720964,0.006509191,0.01324668,"MKS1","MKS transition zone complex subunit 1","54903"
"ENSG00000167419",0.3597463,-0.1758132,2.930542,-0.05999343,0.9521609,NA,"LPO","lactoperoxidase","4025"
"ENSG00000005381",0.2079749,-1.137599,3.812946,-0.2983518,0.7654347,NA,"MPO","myeloperoxidase","4353"
"ENSG00000005379",5.913505,-0.9365878,0.7427803,-1.260922,0.207337,0.2997286,"TSPOAP1","TSPO associated protein 1","9256"
"ENSG00000213246",589.6647,0.1406133,0.08138748,1.727701,0.0840418,0.1364176,"SUPT4H1","SPT4 homolog, DSIF elongation factor subunit","6827"
"ENSG00000108389",507.5752,-0.3567448,0.08861125,-4.025954,5.674469e-05,0.0001513945,"MTMR4","myotubularin related protein 4","9110"
"ENSG00000108387",1.016795,0.7556107,1.829356,0.4130475,0.6795718,0.7697555,"SEPTIN4","septin 4","5414"
"ENSG00000121101",0.7661675,-0.7039442,2.01893,-0.348672,0.7273356,0.8072499,"TEX14","testis expressed 14, intercellular bridge forming factor","56155"
"ENSG00000108384",163.3237,-0.4609984,0.1406925,-3.276639,0.001050507,0.002405215,"RAD51C","RAD51 paralog C","5889"
"ENSG00000175175",4.298969,-0.6240674,0.8388029,-0.7439977,0.4568779,0.5711556,"PPM1E","protein phosphatase, Mg2+/Mn2+ dependent 1E","22843"
"ENSG00000108395",723.1609,0.460655,0.07640296,6.029281,1.646903e-09,6.560015e-09,"TRIM37","tripartite motif containing 37","4591"
"ENSG00000182628",499.673,-1.165888,0.09077059,-12.84434,9.253976e-38,1.165685e-36,"SKA2","spindle and kinetochore associated complex subunit 2","348235"
"ENSG00000068489",527.8684,-3.283113,0.1094018,-30.00966,7.341043e-198,1.303522e-195,"PRR11","proline rich 11","55771"
"ENSG00000167447",348.1583,0.07252864,0.1020109,0.710989,0.477091,0.5904467,"SMG8","SMG8 nonsense mediated mRNA decay factor","55181"
"ENSG00000153982",48.35443,1.824923,0.2913635,6.26339,3.766979e-10,1.573186e-09,"GDPD1","glycerophosphodiester phosphodiesterase domain containing 1","284161"
"ENSG00000175155",184.838,0.7900193,0.1438542,5.491805,3.978474e-08,1.433963e-07,"YPEL2","yippee like 2","388403"
"ENSG00000108406",599.0719,0.04615626,0.07793324,0.5922538,0.5536807,0.6612224,"DHX40","DEAH-box helicase 40","79665"
"ENSG00000141367",15828.84,-0.02031307,0.03553304,-0.571667,0.5675476,0.6742315,"CLTC","clathrin heavy chain","1213"
"ENSG00000141378",287.4288,0.2342428,0.1121086,2.089428,0.03666924,0.06465262,"PTRH2","peptidyl-tRNA hydrolase 2","51651"
"ENSG00000062716",2315.134,0.4481866,0.05302019,8.453132,2.835916e-17,1.726383e-16,"VMP1","vacuole membrane protein 1","81671"
"ENSG00000108423",44.26277,0.0679498,0.2738542,0.248124,0.8040385,0.8643279,"TUBD1","tubulin delta 1","51174"
"ENSG00000108443",517.5316,-0.7659062,0.08366196,-9.154772,5.447282e-20,3.765574e-19,"RPS6KB1","ribosomal protein S6 kinase B1","6198"
"ENSG00000189050",120.0143,0.2561198,0.1656514,1.546138,0.1220712,0.189243,"RNFT1","ring finger protein, transmembrane 1","51136"
"ENSG00000068097",308.4413,-0.6322678,0.1081607,-5.845632,5.046479e-09,1.943936e-08,"HEATR6","HEAT repeat containing 6","63897"
"ENSG00000280852",17.87305,-0.3512847,0.4213196,-0.8337724,0.4044093,0.5190022,"LOC653653","adaptor related protein complex 1 sigma 2 subunit pseudogene","653653"
"ENSG00000167434",0.2716373,1.519602,3.43002,0.44303,0.657744,NA,"CA4","carbonic anhydrase 4","762"
"ENSG00000170832",949.3703,-0.2787201,0.06542882,-4.259898,2.045204e-05,5.715248e-05,"USP32","ubiquitin specific peptidase 32","84669"
"ENSG00000062725",907.7308,-0.5240041,0.06600234,-7.939174,2.035319e-15,1.143596e-14,"APPBP2","amyloid beta precursor protein binding protein 2","10513"
"ENSG00000170836",304.2645,0.4380583,0.1220135,3.590244,0.0003303685,0.0008073239,"PPM1D","protein phosphatase, Mg2+/Mn2+ dependent 1D","8493"
"ENSG00000281267",0.5436038,0.7846811,2.420421,0.324192,0.7457927,0.8209154,NA,NA,NA
"ENSG00000141376",307.8903,0.683999,0.10882,6.285598,3.265933e-10,1.369759e-09,"BCAS3","BCAS3 microtubule associated cell migration factor","54828"
"ENSG00000121068",4581.585,1.117791,0.05283032,21.15814,2.32201e-99,1.015483e-97,"TBX2","T-box transcription factor 2","6909"
"ENSG00000121075",0.898477,1.820734,2.052251,0.887189,0.3749772,0.4886739,"TBX4","T-box transcription factor 4","9496"
"ENSG00000253506",3.888547,0.192329,0.8968638,0.2144461,0.8301992,0.8850254,"NACA2","nascent polypeptide associated complex subunit alpha 2","342538"
"ENSG00000136492",160.9421,-2.664885,0.1748137,-15.24414,1.800809e-52,3.25249e-51,"BRIP1","BRCA1 interacting protein C-terminal helicase 1","83990"
"ENSG00000108506",202.5074,-0.1028986,0.1264765,-0.8135788,0.4158863,0.53123,"INTS2","integrator complex subunit 2","57508"
"ENSG00000108510",1504.304,0.4219031,0.06007565,7.022864,2.17366e-12,1.043159e-11,"MED13","mediator complex subunit 13","9969"
"ENSG00000087995",230.3807,-0.2770856,0.1215727,-2.279176,0.02265662,0.04168184,"METTL2A","methyltransferase like 2A","339175"
"ENSG00000146872",826.3118,0.1991496,0.06867557,2.899861,0.003733284,0.007911019,"TLK2","tousled like kinase 2","11011"
"ENSG00000011028",11399.78,0.5419679,0.04476322,12.10744,9.646116e-34,1.088549e-32,"MRC2","mannose receptor C type 2","9902"
"ENSG00000173838",2.783906,-1.002905,1.118236,-0.8968638,0.3697916,0.483155,"MARCHF10","membrane associated ring-CH-type finger 10","162333"
"ENSG00000170921",1281.414,-0.4109522,0.06377217,-6.444068,1.163126e-10,5.005009e-10,"TANC2","tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 2","26115"
"ENSG00000008283",162.3179,0.7527815,0.1462133,5.148517,2.62554e-07,8.846642e-07,"CYB561","cytochrome b561","1534"
"ENSG00000159640",55.69371,0.8538625,0.2573991,3.31727,0.0009090162,0.002101173,"ACE","angiotensin I converting enzyme","1636"
"ENSG00000173826",24.94929,3.724451,0.5403347,6.892859,5.468214e-12,2.567395e-11,"KCNH6","potassium voltage-gated channel subfamily H member 6","81033"
"ENSG00000136485",3657.014,0.6362593,0.04844487,13.13368,2.111505e-39,2.793479e-38,"DCAF7","DDB1 and CUL4 associated factor 7","10238"
"ENSG00000136463",253.3446,-0.2524344,0.1200593,-2.102582,0.03550232,0.06280557,"TACO1","translational activator of cytochrome c oxidase I","51204"
"ENSG00000198909",749.4465,0.2437102,0.07322387,3.328288,0.0008738133,0.002024884,"MAP3K3","mitogen-activated protein kinase kinase kinase 3","4215"
"ENSG00000136490",173.3618,-0.7063659,0.1425202,-4.956251,7.186647e-07,2.334512e-06,"LIMD2","LIM domain containing 2","80774"
"ENSG00000266173",55.5317,0.330097,0.2393229,1.379295,0.1678037,0.2498476,"STRADA","STE20 related adaptor alpha","92335"
"ENSG00000108588",1607.433,0.01827377,0.05734389,0.3186699,0.7499768,0.8240017,"CCDC47","coiled-coil domain containing 47","57003"
"ENSG00000198231",1977.273,0.06371188,0.05124372,1.243311,0.2137532,0.3073759,"DDX42","DEAD-box helicase 42","11325"
"ENSG00000108592",1292.68,0.1201608,0.05914725,2.031553,0.04219894,0.07350526,"FTSJ3","FtsJ RNA 2'-O-methyltransferase 3","117246"
"ENSG00000087191",1540.566,-0.09478876,0.05712981,-1.659182,0.09707914,0.1548768,"PSMC5","proteasome 26S subunit, ATPase 5","5705"
"ENSG00000108604",888.5898,0.2730525,0.07543609,3.619653,0.000294998,0.0007259442,"SMARCD2","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 2","6603"
"ENSG00000007312",0.1358187,0.7859552,4.080473,0.1926138,0.8472615,NA,"CD79B","CD79b molecule","974"
"ENSG00000007314",0.1823097,-1.137598,4.016146,-0.2832562,0.7769805,NA,"SCN4A","sodium voltage-gated channel alpha subunit 4","6329"
"ENSG00000224383",2.700684,0.5955041,1.106059,0.5384015,0.5902999,0.6943745,"PRR29","proline rich 29","92340"
"ENSG00000108622",1.553551,0.08736856,1.449844,0.06026065,0.951948,0.9673063,"ICAM2","intercellular adhesion molecule 2","3384"
"ENSG00000178607",262.1778,0.5989947,0.1208183,4.957815,7.129026e-07,2.317326e-06,"ERN1","endoplasmic reticulum to nucleus signaling 1","2081"
"ENSG00000136478",785.1379,-1.177019,0.07655566,-15.37468,2.420304e-53,4.46998e-52,"TEX2","testis expressed 2","55852"
"ENSG00000261371",1.140731,1.165523,1.716283,0.6790972,0.4970763,0.6090207,"PECAM1","platelet and endothelial cell adhesion molecule 1","5175"
"ENSG00000271605",2.185033,-1.798316,1.331271,-1.350826,0.1767511,0.2615157,"MILR1","mast cell immunoglobulin like receptor 1","284021"
"ENSG00000256525",62.62356,-0.3348057,0.2299372,-1.456075,0.145372,0.2207389,"POLG2","DNA polymerase gamma 2, accessory subunit","11232"
"ENSG00000108654",7931.138,0.335171,0.04773332,7.021741,2.1912e-12,1.050892e-11,"DDX5","DEAD-box helicase 5","1655"
"ENSG00000258890",183.3697,0.1064703,0.1344567,0.7918552,0.4284451,0.5435035,"CEP95","centrosomal protein 95","90799"
"ENSG00000108854",6146.439,-0.7959673,0.04214644,-18.88575,1.493905e-79,4.549004e-78,"SMURF2","SMAD specific E3 ubiquitin protein ligase 2","64750"
"ENSG00000176809",57.91271,-0.2007634,0.2370859,-0.8467963,0.3971087,0.5115004,"LRRC37A3","leucine rich repeat containing 37 member A3","374819"
"ENSG00000120063",1570.516,0.6906163,0.06035635,11.44231,2.569375e-30,2.576017e-29,"GNA13","G protein subunit alpha 13","10672"
"ENSG00000108370",22.73577,0.7417719,0.3742529,1.982007,0.04747847,0.08179283,"RGS9","regulator of G protein signaling 9","8787"
"ENSG00000168646",10.95827,-0.9546424,0.5372016,-1.777066,0.07555746,0.1240604,"AXIN2","axin 2","8313"
"ENSG00000154240",119.5881,-0.4603276,0.1663701,-2.766888,0.005659412,0.01163947,"CEP112","centrosomal protein 112","201134"
"ENSG00000091583",0.1823097,-1.137598,4.016146,-0.2832562,0.7769805,NA,"APOH","apolipoprotein H","350"
"ENSG00000154229",2396.48,-0.4903108,0.05161618,-9.499169,2.115724e-21,1.57165e-20,"PRKCA","protein kinase C alpha","5578"
"ENSG00000075461",6.787809,-0.5778068,0.7055083,-0.8189936,0.4127901,0.5281448,"CACNG4","calcium voltage-gated channel auxiliary subunit gamma 4","27092"
"ENSG00000198265",699.6476,-0.8013019,0.08234936,-9.730518,2.234522e-22,1.73694e-21,"HELZ","helicase with zinc finger","9931"
"ENSG00000197170",1332.797,0.04175435,0.05762422,0.7245972,0.4686992,0.5826814,"PSMD12","proteasome 26S subunit, non-ATPase 12","5718"
"ENSG00000154217",438.5485,1.422738,0.1053572,13.50395,1.482201e-41,2.094408e-40,"PITPNC1","phosphatidylinositol transfer protein cytoplasmic 1","26207"
"ENSG00000130935",666.0731,-0.3865926,0.07503153,-5.152401,2.571722e-07,8.67125e-07,"NOL11","nucleolar protein 11","25926"
"ENSG00000171634",1519.207,0.08184942,0.06183169,1.323745,0.1855876,0.2727825,"BPTF","bromodomain PHD finger transcription factor","2186"
"ENSG00000186665",98.7623,-0.01233719,0.2018371,-0.06112448,0.9512601,0.9668739,"C17orf58","chromosome 17 open reading frame 58","284018"
"ENSG00000182481",2566.381,-1.613758,0.05616034,-28.73484,1.401283e-181,1.948312e-179,"KPNA2","karyopherin subunit alpha 2","3838"
"ENSG00000196704",781.0805,-0.05506097,0.0705152,-0.7808384,0.4348976,0.549843,"AMZ2","archaelysin family metallopeptidase 2","51321"
"ENSG00000141337",176.7107,0.03996082,0.1426739,0.280085,0.7794123,0.8465604,"ARSG","arylsulfatase G","22901"
"ENSG00000108932",593.6205,3.863294,0.135043,28.60789,5.360434e-180,7.247897e-178,"SLC16A6","solute carrier family 16 member 6","9120"
"ENSG00000070540",852.3213,-0.6897128,0.07021156,-9.823351,8.932423e-23,7.051208e-22,"WIPI1","WD repeat domain, phosphoinositide interacting 1","55062"
"ENSG00000108946",3294.124,-0.6859388,0.04441754,-15.44297,8.413287e-54,1.563619e-52,"PRKAR1A","protein kinase cAMP-dependent type I regulatory subunit alpha","5573"
"ENSG00000108950",1.102831,2.283488,1.824034,1.251889,0.2106104,0.3037158,"FAM20A","FAM20A golgi associated secretory pathway pseudokinase","54757"
"ENSG00000141338",64.22841,0.2644637,0.2316768,1.14152,0.2536536,0.3537422,"ABCA8","ATP binding cassette subfamily A member 8","10351"
"ENSG00000154258",1.352424,1.378916,1.61816,0.8521505,0.3941306,0.5084198,"ABCA9","ATP binding cassette subfamily A member 9","10350"
"ENSG00000154262",6.583402,2.019297,0.8413193,2.400156,0.01638811,0.03104871,"ABCA6","ATP binding cassette subfamily A member 6","23460"
"ENSG00000154263",2.563665,2.628259,1.375595,1.910635,0.05605155,0.09501814,"ABCA10","ATP binding cassette subfamily A member 10","10349"
"ENSG00000154265",25.40903,-0.1997741,0.3627884,-0.5506628,0.5818648,0.6869933,"ABCA5","ATP binding cassette subfamily A member 5","23461"
"ENSG00000108984",10.71414,-0.2662408,0.5416649,-0.491523,0.6230566,0.7218617,"MAP2K6","mitogen-activated protein kinase kinase 6","5608"
"ENSG00000123700",228.5626,-0.1338508,0.1215985,-1.10076,0.271001,0.3733071,"KCNJ2","potassium inwardly rectifying channel subfamily J member 2","3759"
"ENSG00000125398",1593.833,0.6307737,0.05525945,11.41477,3.528477e-30,3.506588e-29,"SOX9","SRY-box transcription factor 9","6662"
"ENSG00000133195",228.5722,-0.892411,0.1347567,-6.622385,3.534499e-11,1.576618e-10,"SLC39A11","solute carrier family 39 member 11","201266"
"ENSG00000180616",4.907849,2.170266,0.9156252,2.370256,0.01777577,0.03346695,"SSTR2","somatostatin receptor 2","6752"
"ENSG00000166685",591.0349,-0.5430906,0.08582318,-6.328018,2.483294e-10,1.048075e-09,"COG1","component of oligomeric golgi complex 1","9382"
"ENSG00000133193",287.1331,-1.059079,0.1103735,-9.595406,8.358705e-22,6.333707e-21,"FAM104A","family with sequence similarity 104 member A","84923"
"ENSG00000141219",291.2568,-0.1981636,0.1144198,-1.731901,0.08329125,0.1353563,"C17orf80","chromosome 17 open reading frame 80","55028"
"ENSG00000179604",505.6112,-0.4429706,0.08415972,-5.263451,1.41376e-07,4.85974e-07,"CDC42EP4","CDC42 effector protein 4","23580"
"ENSG00000069188",4.387278,0.4825434,0.8784435,0.5493164,0.5827884,0.6877211,"SDK2","sidekick cell adhesion molecule 2","54549"
"ENSG00000172809",2505.233,-0.1361291,0.05055425,-2.692733,0.007086905,0.01432151,"RPL38","ribosomal protein L38","6169"
"ENSG00000141540",16.65621,-2.04501,0.4806489,-4.254687,2.09342e-05,5.844445e-05,"TTYH2","tweety family member 2","94015"
"ENSG00000204347",0.1823097,-1.137598,4.016146,-0.2832562,0.7769805,NA,"BTBD17","BTB domain containing 17","388419"
"ENSG00000257008",0.1823097,-1.137598,4.016146,-0.2832562,0.7769805,NA,"GPR142","G protein-coupled receptor 142","350383"
"ENSG00000170412",2.670493,4.772854,1.481003,3.222718,0.001269805,0.002877366,"GPRC5C","G protein-coupled receptor class C group 5 member C","55890"
"ENSG00000178789",0.32236,-0.1758136,3.037199,-0.05788675,0.9538388,NA,"CD300LB","CD300 molecule like family member b","124599"
"ENSG00000167850",0.1449234,-1.137598,4.080473,-0.2787908,0.7804054,NA,"CD300C","CD300c molecule","10871"
"ENSG00000186407",0.1823097,-1.137598,4.016146,-0.2832562,0.7769805,NA,"CD300E","CD300e molecule","342510"
"ENSG00000172794",1.037194,-1.255739,1.77689,-0.7067061,0.4797492,0.5927685,"RAB37","RAB37, member RAS oncogene family","326624"
"ENSG00000109062",174.6922,0.05782446,0.1394047,0.4147957,0.6782915,0.7686191,"SLC9A3R1","SLC9A3 regulator 1","9368"
"ENSG00000109065",502.0996,0.08212081,0.0844518,0.9723985,0.3308523,0.4411165,"NAT9","N-acetyltransferase 9 (putative)","26151"
"ENSG00000109066",967.6789,-0.03444975,0.07085267,-0.4862167,0.6268136,0.7252122,"TMEM104","transmembrane protein 104","54868"
"ENSG00000161509",1.903701,1.31051,1.370911,0.9559414,0.3391018,0.4502012,"GRIN2C","glutamate ionotropic receptor NMDA type subunit 2C","2905"
"ENSG00000161513",366.9426,0.7177757,0.1104503,6.498631,8.105429e-11,3.529034e-10,"FDXR","ferredoxin reductase","2232"
"ENSG00000182040",0.1449234,-1.137598,4.080473,-0.2787908,0.7804054,NA,"USH1G","USH1 protein network component sans","124590"
"ENSG00000167861",12.41807,-0.1695365,0.4969049,-0.3411851,0.7329642,0.8115413,"HID1","HID1 domain containing","283987"
"ENSG00000109089",1051.677,-0.2197325,0.06795567,-3.233469,0.001222968,0.002778496,"CDR2L","cerebellar degeneration related protein 2 like","30850"
"ENSG00000167862",219.4488,-0.2328219,0.1276694,-1.823631,0.06820786,0.1133312,"MRPL58","mitochondrial ribosomal protein L58","3396"
"ENSG00000180901",651.9441,0.2021197,0.07558678,2.674009,0.007495041,0.01507807,"KCTD2","potassium channel tetramerization domain containing 2","23510"
"ENSG00000167863",1334.173,-0.09642004,0.05829466,-1.654012,0.09812516,0.1563764,"ATP5PD","ATP synthase peripheral stalk subunit d","10476"
"ENSG00000170190",28.91677,-0.456305,0.3315608,-1.376233,0.1687494,0.2509616,"SLC16A5","solute carrier family 16 member 5","9121"
"ENSG00000125449",140.0641,0.1670396,0.1677017,0.9960519,0.3192249,0.4279368,"ARMC7","armadillo repeat containing 7","79637"
"ENSG00000125458",124.26,-0.1575844,0.1616542,-0.974824,0.3296476,0.4396693,"NT5C","5', 3'-nucleotidase, cytosolic","30833"
"ENSG00000189159",1741.792,-1.009197,0.05479612,-18.4173,9.54474e-76,2.747468e-74,"JPT1","Jupiter microtubule associated homolog 1","51155"
"ENSG00000188612",2125.374,-0.02607741,0.05176542,-0.5037611,0.6144293,0.714491,"SUMO2","small ubiquitin like modifier 2","6613"
"ENSG00000125450",346.8269,-0.3554022,0.1030954,-3.447313,0.0005661916,0.001341719,"NUP85","nucleoporin 85","79902"
"ENSG00000125447",418.4816,-1.113505,0.09490713,-11.73258,8.677288e-32,9.115173e-31,"GGA3","golgi associated, gamma adaptin ear containing, ARF binding protein 3","23163"
"ENSG00000125445",569.7546,-0.2675601,0.08341734,-3.207488,0.001338999,0.003018841,"MRPS7","mitochondrial ribosomal protein S7","51081"
"ENSG00000125457",51.77463,-0.312861,0.2522524,-1.24027,0.2148757,0.3086286,"MIF4GD","MIF4G domain containing","57409"
"ENSG00000125454",46.99475,-0.100305,0.2609943,-0.3843189,0.7007421,0.7859019,"SLC25A19","solute carrier family 25 member 19","60386"
"ENSG00000177885",2562.788,0.2088188,0.05047965,4.136693,3.523473e-05,9.602245e-05,"GRB2","growth factor receptor bound protein 2","2885"
"ENSG00000177728",798.5924,0.6702602,0.07174487,9.342273,9.428765e-21,6.758811e-20,"TMEM94","transmembrane protein 94","9772"
"ENSG00000177303",329.9415,-0.1561234,0.1010477,-1.545046,0.1223351,0.1896071,"CASKIN2","CASK interacting protein 2","57513"
"ENSG00000182173",127.5112,-0.2056356,0.1644825,-1.250197,0.2112276,0.3043974,"TSEN54","tRNA splicing endonuclease subunit 54","283989"
"ENSG00000073350",5.326435,0.8522802,0.7967101,1.069749,0.2847321,0.3891304,"LLGL2","LLGL scribble cell polarity complex component 2","3993"
"ENSG00000266714",5.048061,2.231731,0.9297662,2.400314,0.01638101,0.03103925,"MYO15B","myosin XVB","80022"
